972.91,1552.6,2157.5,720.86,1290.5,1895.4,2515.5,3135.5,468.81,1033.4,1623.2,2238.2,2853.2,3483.3,216.76,776.31,1356,1955.9,2570.9,3185.9,3800.9,519.22,1093.9,1683.7,2283.6,2893.5,3503.5,257.09,821.68,1406.4,1996.2,2601.2,3201,3780.8,0,559.55,1129.2,1713.9,2308.8,2903.6,3468.2,287.34,851.93,1431.6,2006.3,2596.1,3155.7,3710.2,20.164,574.67,1139.3,1719,2283.6,2843.1,297.42,851.93,1426.6,1986.2,1124.1,1683.7
10.082,0,20.164,509.14,494.02,509.14,539.39,579.71,1003.2,977.95,988.04,1023.3,1058.6,1104,1497.2,1472,1477,1497.2,1532.5,1572.8,1633.3,1960.9,1960.9,1986.2,2006.3,2046.6,2097.1,2460,2449.9,2460,2485.2,2520.5,2565.9,2611.2,2949,2933.9,2943.9,2954,2989.3,3024.6,3070,3422.8,3427.9,3438,3458.1,3493.4,3533.7,3569,3911.8,3911.8,3911.8,3926.9,3962.2,3992.5,4390.7,4385.7,4400.8,4421,4869.6,4889.8
